game_id,game_date,season,home_team,away_team,home_sp_id,away_sp_id,venue_id,home_score,away_score,prediction_mode,home_team_win,home_sp_fip_season_to_date,home_sp_whip_season_to_date,home_sp_kbb_rate_season_to_date,home_sp_fip_last_3_starts,home_sp_fip_last_5_starts,home_sp_ip_avg_last_3_starts,home_sp_pitch_count_last_start,home_sp_rest_days,away_sp_fip_season_to_date,away_sp_whip_season_to_date,away_sp_kbb_rate_season_to_date,away_sp_fip_last_3_starts,away_sp_fip_last_5_starts,away_sp_ip_avg_last_3_starts,away_sp_pitch_count_last_start,away_sp_rest_days,home_lineup_avg_ops,home_lineup_avg_woba,home_lineup_weighted_woba_by_order,home_lineup_top3_woba,home_lineup_3to5_woba,home_lineup_bottom4_ops,home_lineup_lefty_ratio,home_lineup_vs_rhp_woba,home_lineup_vs_lhp_woba,away_lineup_avg_ops,away_lineup_avg_woba,away_lineup_weighted_woba_by_order,away_lineup_top3_woba,away_lineup_3to5_woba,away_lineup_bottom4_ops,away_lineup_lefty_ratio,away_lineup_vs_rhp_woba,away_lineup_vs_lhp_woba,home_team_ops_season_to_date,home_team_woba_season_to_date,home_team_runs_per_game_to_date,home_team_runs_allowed_per_game_to_date,home_team_recent_7g_win_rate,home_team_recent_10g_win_rate,home_team_ops_last_14d,home_team_ops_last_30d,away_team_ops_season_to_date,away_team_woba_season_to_date,away_team_runs_per_game_to_date,away_team_runs_allowed_per_game_to_date,away_team_recent_7g_win_rate,away_team_recent_10g_win_rate,away_team_ops_last_14d,away_team_ops_last_30d,home_bullpen_fip_season_to_date,home_bullpen_whip_season_to_date,home_bullpen_ip_last_1d,home_bullpen_ip_last_3d,home_bullpen_ip_last_5d,home_bullpen_fatigue_score,home_closer_used_yesterday,home_high_leverage_rp_fatigue_score,away_bullpen_fip_season_to_date,away_bullpen_whip_season_to_date,away_bullpen_ip_last_1d,away_bullpen_ip_last_3d,away_bullpen_ip_last_5d,away_bullpen_fatigue_score,away_closer_used_yesterday,away_high_leverage_rp_fatigue_score,temperature,wind_speed,wind_direction,humidity,is_dome,park_factor_run,park_factor_hr,home_field_advantage,sp_fip_diff,lineup_woba_diff,bullpen_fatigue_diff,team_woba_diff
663178,2022-04-07 18:20:00+00:00,2022,CHC,MIL,543294.0,669203.0,17,5.0,4.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44,14.0,Out To CF,55.0,0,,,1.0,,,0.0,
662766,2022-04-07 20:10:00+00:00,2022,KC,CLE,425844.0,669456.0,7,3.0,1.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47,16.0,L To R,45.0,0,,,1.0,,,0.0,
662021,2022-04-07 20:15:00+00:00,2022,STL,PIT,425794.0,664141.0,2889,9.0,0.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50,20.0,Out To RF,45.0,0,,,1.0,,,0.0,
662571,2022-04-07 23:05:00+00:00,2022,WSH,NYM,571578.0,656731.0,3309,1.0,5.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52,4.0,Out To RF,92.0,0,,,1.0,,,0.0,
661577,2022-04-08 00:08:00+00:00,2022,ATL,CIN,608331.0,641816.0,4705,3.0,6.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,63,15.0,R To L,42.0,0,,,1.0,,,0.0,
661042,2022-04-08 01:38:00+00:00,2022,LAA,HOU,660271.0,664285.0,1,1.0,3.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,93,6.0,Out To RF,11.0,0,,,1.0,,,0.0,
663418,2022-04-08 01:40:00+00:00,2022,AZ,SD,518516.0,506433.0,15,4.0,2.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.7777777777777778,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,93,6.0,L To R,5.0,0,,,1.0,,,0.0,
661333,2022-04-08 17:05:00+00:00,2022,NYY,BOS,543037.0,543135.0,3313,6.0,5.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,59,10.0,Out To CF,46.0,0,,,1.0,,,0.0,
662888,2022-04-08 17:10:00+00:00,2022,DET,CWS,593958.0,608337.0,2394,5.0,4.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45,10.0,R To L,70.0,0,,,1.0,,,0.0,
661131,2022-04-08 19:05:00+00:00,2022,PHI,OAK,605400.0,593423.0,2681,9.0,5.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64,10.0,Out To CF,34.0,0,,,1.0,,,0.0,
