game_id,game_date,season,home_team,away_team,home_sp_id,away_sp_id,venue_id,home_score,away_score,prediction_mode,home_team_win,home_sp_fip_season_to_date,home_sp_whip_season_to_date,home_sp_kbb_rate_season_to_date,home_sp_fip_last_3_starts,home_sp_fip_last_5_starts,home_sp_ip_avg_last_3_starts,home_sp_pitch_count_last_start,home_sp_rest_days,away_sp_fip_season_to_date,away_sp_whip_season_to_date,away_sp_kbb_rate_season_to_date,away_sp_fip_last_3_starts,away_sp_fip_last_5_starts,away_sp_ip_avg_last_3_starts,away_sp_pitch_count_last_start,away_sp_rest_days,home_lineup_avg_ops,home_lineup_avg_woba,home_lineup_weighted_woba_by_order,home_lineup_top3_woba,home_lineup_3to5_woba,home_lineup_bottom4_ops,home_lineup_lefty_ratio,home_lineup_vs_rhp_woba,home_lineup_vs_lhp_woba,away_lineup_avg_ops,away_lineup_avg_woba,away_lineup_weighted_woba_by_order,away_lineup_top3_woba,away_lineup_3to5_woba,away_lineup_bottom4_ops,away_lineup_lefty_ratio,away_lineup_vs_rhp_woba,away_lineup_vs_lhp_woba,home_team_ops_season_to_date,home_team_woba_season_to_date,home_team_runs_per_game_to_date,home_team_runs_allowed_per_game_to_date,home_team_recent_7g_win_rate,home_team_recent_10g_win_rate,home_team_ops_last_14d,home_team_ops_last_30d,away_team_ops_season_to_date,away_team_woba_season_to_date,away_team_runs_per_game_to_date,away_team_runs_allowed_per_game_to_date,away_team_recent_7g_win_rate,away_team_recent_10g_win_rate,away_team_ops_last_14d,away_team_ops_last_30d,home_bullpen_fip_season_to_date,home_bullpen_whip_season_to_date,home_bullpen_ip_last_1d,home_bullpen_ip_last_3d,home_bullpen_ip_last_5d,home_bullpen_fatigue_score,home_closer_used_yesterday,home_high_leverage_rp_fatigue_score,away_bullpen_fip_season_to_date,away_bullpen_whip_season_to_date,away_bullpen_ip_last_1d,away_bullpen_ip_last_3d,away_bullpen_ip_last_5d,away_bullpen_fatigue_score,away_closer_used_yesterday,away_high_leverage_rp_fatigue_score,temperature,wind_speed,wind_direction,humidity,is_dome,park_factor_run,park_factor_hr,home_field_advantage,sp_fip_diff,lineup_woba_diff,bullpen_fatigue_diff,team_woba_diff
778563,2025-03-18 10:10:00+00:00,2025,CHC,LAD,684007.0,808967.0,2397,1.0,4.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72,0,,75.0,1,,,1.0,,,0.0,
778564,2025-03-19 10:10:00+00:00,2025,CHC,LAD,657006.0,808963.0,2397,3.0,6.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,0.2619047619047619,0.1330952380952381,0.12722222222222224,0.13166666666666668,0.0,0.3333333333333333,0.4444444444444444,0.1330952380952381,,0.6111111111111112,0.2976666666666667,0.3037350000000001,0.3086666666666667,0.39466666666666667,0.4375,0.4444444444444444,,0.2976666666666667,0.2895833333333333,0.139375,1.0,4.0,0.0,0.0,0.2895833333333333,0.2895833333333333,0.6218487394957983,0.2978571428571428,4.0,1.0,1.0,1.0,0.6218487394957983,0.6218487394957983,2.7,2.2,5.0,5.0,5.0,13.75,1.0,0.0,1.35,0.0,4.0,4.0,4.0,13.149999999999999,1.0,4.0,72,0,,54.0,1,,,1.0,,-0.1645714285714286,-0.6000000000000014,-0.15848214285714282
778557,2025-03-27 19:05:00+00:00,2025,NYY,MIL,607074.0,642547.0,3313,4.0,2.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48,17,Out To LF,32.0,0,1.048155841421393,1.2428406155406582,1.0,,,0.0,
778556,2025-03-27 19:07:00+00:00,2025,TOR,BAL,621244.0,621107.0,14,2.0,12.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,68,0,,46.0,1,1.024270252541817,0.9898730566253032,1.0,,,0.0,
778553,2025-03-27 20:05:00+00:00,2025,TEX,BOS,543135.0,676979.0,5325,2.0,5.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,74,0,,47.0,1,0.9146775506237624,1.0118702356614209,1.0,,,0.0,
778555,2025-03-27 20:05:00+00:00,2025,WSH,PHI,669022.0,554430.0,3309,3.0,7.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,57,5,L To R,22.0,0,0.9891443865424404,0.8743878666856844,1.0,,,0.0,
778545,2025-03-27 20:10:00+00:00,2025,SD,ATL,650633.0,519242.0,2680,7.0,4.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,66,9,L To R,63.0,0,0.995818301082322,1.1525834403080872,1.0,,,0.0,
778554,2025-03-27 20:10:00+00:00,2025,CWS,LAA,680732.0,579328.0,4,8.0,1.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54,11,In From RF,54.0,0,0.8964121003040868,0.9073836352398612,1.0,,,0.0,
778558,2025-03-27 20:10:00+00:00,2025,KC,CLE,666142.0,594902.0,7,4.0,7.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,76,12,R To L,57.0,0,1.028485356461742,0.8083963295773309,1.0,,,0.0,
778559,2025-03-27 20:10:00+00:00,2025,HOU,NYM,664285.0,605280.0,2392,3.0,1.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,73,0,,82.0,1,1.0060048022221413,1.154851899396187,1.0,,,0.0,
