game_id,game_date,season,home_team,away_team,home_sp_id,away_sp_id,venue_id,home_score,away_score,prediction_mode,home_team_win,home_sp_fip_season_to_date,home_sp_whip_season_to_date,home_sp_kbb_rate_season_to_date,home_sp_fip_last_3_starts,home_sp_fip_last_5_starts,home_sp_ip_avg_last_3_starts,home_sp_pitch_count_last_start,home_sp_rest_days,away_sp_fip_season_to_date,away_sp_whip_season_to_date,away_sp_kbb_rate_season_to_date,away_sp_fip_last_3_starts,away_sp_fip_last_5_starts,away_sp_ip_avg_last_3_starts,away_sp_pitch_count_last_start,away_sp_rest_days,home_lineup_avg_ops,home_lineup_avg_woba,home_lineup_weighted_woba_by_order,home_lineup_top3_woba,home_lineup_3to5_woba,home_lineup_bottom4_ops,home_lineup_lefty_ratio,home_lineup_vs_rhp_woba,home_lineup_vs_lhp_woba,away_lineup_avg_ops,away_lineup_avg_woba,away_lineup_weighted_woba_by_order,away_lineup_top3_woba,away_lineup_3to5_woba,away_lineup_bottom4_ops,away_lineup_lefty_ratio,away_lineup_vs_rhp_woba,away_lineup_vs_lhp_woba,home_team_ops_season_to_date,home_team_woba_season_to_date,home_team_runs_per_game_to_date,home_team_runs_allowed_per_game_to_date,home_team_recent_7g_win_rate,home_team_recent_10g_win_rate,home_team_ops_last_14d,home_team_ops_last_30d,away_team_ops_season_to_date,away_team_woba_season_to_date,away_team_runs_per_game_to_date,away_team_runs_allowed_per_game_to_date,away_team_recent_7g_win_rate,away_team_recent_10g_win_rate,away_team_ops_last_14d,away_team_ops_last_30d,home_bullpen_fip_season_to_date,home_bullpen_whip_season_to_date,home_bullpen_ip_last_1d,home_bullpen_ip_last_3d,home_bullpen_ip_last_5d,home_bullpen_fatigue_score,home_closer_used_yesterday,home_high_leverage_rp_fatigue_score,away_bullpen_fip_season_to_date,away_bullpen_whip_season_to_date,away_bullpen_ip_last_1d,away_bullpen_ip_last_3d,away_bullpen_ip_last_5d,away_bullpen_fatigue_score,away_closer_used_yesterday,away_high_leverage_rp_fatigue_score,temperature,wind_speed,wind_direction,humidity,is_dome,park_factor_run,park_factor_hr,home_field_advantage,sp_fip_diff,lineup_woba_diff,bullpen_fatigue_diff,team_woba_diff
745444,2024-03-20 10:05:00+00:00,2024,SD,LAD,506433.0,607192.0,5150,2.0,5.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72,0,,37.0,1,,,1.0,,,0.0,
746175,2024-03-21 10:05:00+00:00,2024,LAD,SD,808967.0,605397.0,5150,11.0,15.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,0.5425925925925926,0.2771111111111111,0.29934,0.4233333333333333,0.39666666666666667,0.2,0.6666666666666666,0.2771111111111111,,0.21428571428571427,0.11285714285714285,0.12065625,0.14833333333333334,0.11499999999999999,0.0,0.2222222222222222,0.11285714285714285,,0.5898989898989899,0.29244444444444445,5.0,2.0,1.0,1.0,0.5898989898989899,0.5898989898989899,0.3686274509803922,0.18588235294117647,2.0,5.0,0.0,0.0,0.3686274509803922,0.3686274509803922,1.6000000000000003,0.4999999999999999,4.0,4.0,4.0,12.149999999999999,1.0,2.0,5.5375,2.0625,5.333333333333333,5.333333333333333,5.333333333333333,16.116666666666667,1.0,3.0,72,0,,61.0,1,,,1.0,,0.16425396825396824,3.9666666666666686,0.10656209150326798
747060,2024-03-28 19:05:00+00:00,2024,BAL,LAA,669203.0,663776.0,2,11.0,3.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,54,9,In From LF,54.0,0,0.9281383737517832,0.8793456032719836,1.0,,,0.0,
745116,2024-03-28 20:10:00+00:00,2024,TB,TOR,621107.0,621244.0,12,2.0,8.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72,0,,63.0,1,1.0030313837375178,1.02760736196319,1.0,,,0.0,
745445,2024-03-28 20:10:00+00:00,2024,SD,SF,506433.0,657277.0,2680,6.0,4.0,confirmed_lineup,1,3.9181818181818184,1.3636363636363638,0.0,3.9181818181818184,3.9181818181818184,3.6666666666666665,72.0,8.0,,,,,,,,,0.740652557319224,0.3274444444444444,0.34071000000000007,0.4446666666666667,0.3519999999999999,0.60625,0.2222222222222222,0.3274444444444444,,,,,,,,0.4444444444444444,,,0.8017635018107385,0.3563218390804598,8.5,8.0,0.5,0.5,0.8017635018107385,0.8017635018107385,,,,,,,,,5.414285714285715,2.0571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,63,12,L To R,68.0,0,0.8666191155492154,0.8911237089384172,1.0,,,0.0,
746089,2024-03-28 20:10:00+00:00,2024,MIA,PIT,666200.0,656605.0,4169,5.0,6.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72,0,,64.0,1,0.954885877318117,0.8537832310838445,1.0,,,0.0,
746165,2024-03-28 20:10:00+00:00,2024,LAD,STL,607192.0,571945.0,22,7.0,1.0,confirmed_lineup,1,4.3,1.2,-0.05,4.3,4.3,5.0,77.0,8.0,,,,,,,,,0.8465728715728716,0.3938571428571428,0.4032450110864745,0.4651515151515151,0.4339393939393939,0.37916666666666665,0.3333333333333333,0.3938571428571428,,,,,,,,0.4444444444444444,,,0.8077192982456141,0.3643157894736842,8.0,8.5,0.5,0.5,0.8077192982456141,0.8077192982456141,,,,,,,,,4.183333333333334,1.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,66,6,Out To RF,55.0,0,0.9923323823109844,1.2167689161554192,1.0,,,0.0,
746335,2024-03-28 20:10:00+00:00,2024,KC,MIN,666142.0,641154.0,7,1.0,4.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,65,16,R To L,38.0,0,1.097985021398003,0.950920245398773,1.0,,,0.0,
746418,2024-03-28 20:10:00+00:00,2024,HOU,NYY,664285.0,641482.0,2392,4.0,5.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,73,0,,52.0,1,0.9976818830242512,0.9918200408997956,1.0,,,0.0,
746737,2024-03-28 20:10:00+00:00,2024,CIN,WSH,593423.0,680686.0,2602,8.0,2.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,56,10,R To L,36.0,0,1.0699001426533523,1.2423312883435582,1.0,,,0.0,
746821,2024-03-28 20:10:00+00:00,2024,CWS,DET,676979.0,669373.0,4,0.0,1.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50,14,Out To LF,42.0,0,0.9816333808844508,0.976482617586912,1.0,,,0.0,
745039,2024-03-28 23:35:00+00:00,2024,TEX,CHC,543135.0,657006.0,5325,4.0,3.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,74,0,,58.0,1,1.1581669044222538,1.3087934560327197,1.0,,,0.0,
745687,2024-03-29 02:07:00+00:00,2024,OAK,CLE,622072.0,669456.0,10,0.0,8.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.2222222222222222,,,,,,,,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,55,10,Out To RF,74.0,0,0.9522111269614836,0.894683026584867,1.0,,,0.0,
745283,2024-03-29 02:10:00+00:00,2024,SEA,BOS,622491.0,678394.0,680,4.0,6.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53,0,Calm,71.0,1,0.8960413694721825,0.950920245398773,1.0,,,0.0,
747224,2024-03-29 02:10:00+00:00,2024,AZ,COL,668678.0,607536.0,15,16.0,1.0,confirmed_lineup,1,,,,,,,,,,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,73,2,Calm,16.0,0,0.976283880171184,0.8077709611451942,1.0,,,0.0,
745848,2024-03-29 17:40:00+00:00,2024,NYM,MIL,500779.0,642547.0,3289,1.0,3.0,confirmed_lineup,0,,,,,,,,,,,,,,,,,,,,,,,0.5555555555555556,,,,,,,,,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53,17,L To R,33.0,0,0.9241262482168332,1.0531697341513293,1.0,,,0.0,
