variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
v2_core,22,2025,229,random_forest_shallow,0.6793369848607311,0.2432264061865252,0.5609053497942387,2430.0,0.6216730038022814,0.43292181069958846,0.7002967359050445,0.13868312757201645,0.759493670886076,0.03251028806584362,0.6802433227619898,0.24368818720622965,0.551440329218107,-0.0009063379012587136,0.009465020576131633
v2_core,22,2025,229,random_forest,0.6812853388846828,0.24419522154819231,0.5378600823045268,2430.0,0.5877551020408164,0.5041152263374485,0.6415094339622641,0.1962962962962963,0.753968253968254,0.05185185185185185,0.6802433227619898,0.24368818720622965,0.551440329218107,0.0010420161226929459,-0.013580246913580285
v2_core,33,2022,227,random_forest,0.6778060071428629,0.24240505273219362,0.5732510288065844,2430.0,0.610738255033557,0.5518518518518518,0.6470588235294118,0.2308641975308642,0.6392405063291139,0.06502057613168724,0.6790469555422234,0.24305318032748266,0.5707818930041152,-0.0012409483993605086,0.0024691358024692134
v2_core,33,2022,227,random_forest_shallow,0.6781659496933486,0.24257781711970666,0.5740740740740741,2430.0,0.6130536130536131,0.5296296296296297,0.6437768240343348,0.19176954732510287,0.6224489795918368,0.040329218106995884,0.6790469555422234,0.24305318032748266,0.5707818930041152,-0.0008810058488747385,0.003292181069958877
v2_core,33,2023,229,random_forest,0.6818599881545118,0.2444219739936547,0.560082304526749,2430.0,0.583206106870229,0.5390946502057613,0.6305147058823529,0.22386831275720165,0.7021276595744681,0.05802469135802469,0.6808176688211812,0.24390483371432606,0.560082304526749,0.0010423193333305436,0.0
v2_core,33,2023,229,random_forest_shallow,0.6819018596121661,0.24444516042233977,0.554320987654321,2430.0,0.599502487562189,0.4962962962962963,0.6289592760180995,0.18189300411522633,0.7051282051282052,0.03209876543209877,0.6808176688211812,0.24390483371432606,0.560082304526749,0.0010841907909848736,-0.0057613168724279795
v2_core,33,2024,229,random_forest,0.6812873138601432,0.24412688947006855,0.569781803211198,2429.0,0.5976627712854758,0.4932070811033347,0.618510158013544,0.18237958007410457,0.6578947368421053,0.04693289419514203,0.6794099828532392,0.24320112260111323,0.5693701111568547,0.001877331006904015,0.0004116920543433267
v2_core,33,2024,229,random_forest_shallow,0.6818373299655265,0.24441600419084614,0.5557842733635241,2429.0,0.6033630069238378,0.416220666941128,0.6425992779783394,0.11403869905310828,0.7083333333333334,0.019761218608480857,0.6794099828532392,0.24320112260111323,0.5693701111568547,0.0024273471122873147,-0.013585837793330557
v2_core,33,2025,229,random_forest_shallow,0.6795829831258204,0.24333420105563885,0.5559670781893004,2430.0,0.6172248803827751,0.43004115226337447,0.7051671732522796,0.1353909465020576,0.7611940298507462,0.02757201646090535,0.6794702221611595,0.24329054972349928,0.5493827160493827,0.00011276096466095176,0.006584362139917643
v2_core,33,2025,229,random_forest,0.679788728110452,0.24345859519823362,0.5493827160493827,2430.0,0.5939788445890968,0.505761316872428,0.6695464362850972,0.19053497942386832,0.746031746031746,0.05185185185185185,0.6794702221611595,0.24329054972349928,0.5493827160493827,0.0003185059492925024,0.0
run_diff_only,11,2022,212,random_forest_shallow,0.6781605280715353,0.24257620404630517,0.574485596707819,2430.0,0.6085972850678733,0.5456790123456791,0.6479481641468683,0.19053497942386832,0.6363636363636364,0.03168724279835391,0.6778442590839746,0.2424318318528008,0.5625514403292181,0.0003162689875606528,0.011934156378600846
run_diff_only,11,2022,212,random_forest,0.6782869915654441,0.24263991821129,0.5662551440329218,2430.0,0.6001446131597975,0.5691358024691358,0.6487394957983194,0.2448559670781893,0.6578947368421053,0.06255144032921811,0.6778442590839746,0.2424318318528008,0.5625514403292181,0.00044273248146953215,0.0037037037037036535
run_diff_only,11,2023,214,random_forest,0.680618247187143,0.24379318086250523,0.5584362139917696,2430.0,0.601409553641347,0.525514403292181,0.6358490566037736,0.21810699588477367,0.674074074074074,0.05555555555555555,0.6808928261621546,0.24391980074169547,0.5670781893004115,-0.0002745789750115968,-0.00864197530864197
run_diff_only,11,2023,214,random_forest_shallow,0.6813876506002697,0.24418214653050754,0.5613168724279836,2430.0,0.59983429991715,0.4967078189300412,0.65,0.18106995884773663,0.6853932584269663,0.03662551440329218,0.6808928261621546,0.24391980074169547,0.5670781893004115,0.0004948244381151046,-0.0057613168724279795
run_diff_only,11,2024,214,random_forest_shallow,0.6806180235607978,0.24381121439672374,0.5693701111568547,2429.0,0.6009708737864078,0.42404281597365173,0.6721311475409836,0.1255660765747221,0.6964285714285714,0.023054755043227664,0.681415444382767,0.2442051828864204,0.5599011939069576,-0.000797420821969208,0.009468917249897069
run_diff_only,11,2024,214,random_forest,0.6817541202449382,0.2443561383426247,0.569781803211198,2429.0,0.5988654781199352,0.5080279950596953,0.6167800453514739,0.18155619596541786,0.6434782608695652,0.047344586249485385,0.681415444382767,0.2442051828864204,0.5599011939069576,0.0003386758621711783,0.009880609304240395
run_diff_only,11,2025,214,random_forest,0.6793487903081901,0.24324430223954496,0.5530864197530864,2430.0,0.5951219512195122,0.5061728395061729,0.6847599164926931,0.19711934156378602,0.7559055118110236,0.05226337448559671,0.6806185552586738,0.24383850649075028,0.5580246913580247,-0.0012697649504836983,-0.004938271604938316
run_diff_only,11,2025,214,random_forest_shallow,0.679529987591426,0.24331156090270353,0.5559670781893004,2430.0,0.6214634146341463,0.4218106995884774,0.6856287425149701,0.1374485596707819,0.7567567567567568,0.030452674897119343,0.6806185552586738,0.24383850649075028,0.5580246913580247,-0.0010885676672477418,-0.002057613168724326
run_diff_only,22,2022,212,random_forest,0.6783908575407565,0.24269784151520687,0.5720164609053497,2430.0,0.602158273381295,0.5720164609053497,0.6398601398601399,0.2353909465020576,0.6688311688311688,0.06337448559670782,0.6783607832742611,0.24270420876968857,0.5695473251028806,3.007426649537237e-05,0.0024691358024691024
run_diff_only,22,2022,212,random_forest_shallow,0.6789974343227201,0.24298801604445633,0.5724279835390946,2430.0,0.6105182926829268,0.5399176954732511,0.6338912133891214,0.19670781893004116,0.6310679611650486,0.04238683127572016,0.6783607832742611,0.24270420876968857,0.5695473251028806,0.0006366510484590027,0.0028806584362139898
