variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
full,44,2022,160,random_forest_shallow,0.6779289707773654,0.24245204191787045,0.5843621399176955,2430.0,0.6087719298245614,0.4691358024691358,0.6657060518731989,0.14279835390946502,0.5675675675675675,0.015226337448559672,0.6776395307649622,0.24232333878916396,0.5786008230452675,0.00028944001240316375,0.0057613168724279795
full,44,2023,162,random_forest_shallow,0.6813894280356252,0.24420452431151005,0.5592592592592592,2430.0,0.5977312390924956,0.47160493827160493,0.6502890173410405,0.14238683127572016,0.8108108108108109,0.015226337448559672,0.6829750383582696,0.24497349034469806,0.5621399176954732,-0.0015856103226443707,-0.0028806584362139898
full,44,2023,162,random_forest,0.6829750383582696,0.24497349034469806,0.5621399176954732,2430.0,0.587327376116978,0.5065843621399176,0.6382536382536382,0.1979423868312757,0.6692913385826772,0.05226337448559671,0.6829750383582696,0.24497349034469806,0.5621399176954732,0.0,0.0
full,44,2024,162,random_forest,0.6790320319924606,0.24300609265875722,0.5751337999176616,2429.0,0.6116838487972509,0.4792095512556608,0.6457286432160804,0.16385343762865376,0.7023809523809523,0.0345821325648415,0.6790320319924606,0.24300609265875722,0.5751337999176616,0.0,0.0
full,44,2024,162,random_forest_shallow,0.6807027934305686,0.24384500416463548,0.5706051873198847,2429.0,0.6078431372549019,0.3989296006587073,0.678714859437751,0.10251132153149445,0.71875,0.013174145738987238,0.6790320319924606,0.24300609265875722,0.5751337999176616,0.0016707614381079594,-0.0045286125977768155
full,44,2025,162,random_forest,0.6799349636115427,0.24351233035617142,0.5567901234567901,2430.0,0.5970149253731343,0.4962962962962963,0.68,0.18518518518518517,0.7475728155339806,0.04238683127572016,0.6799349636115427,0.24351233035617142,0.5567901234567901,0.0,0.0
full,44,2025,162,random_forest_shallow,0.6814087379348359,0.24421339599840552,0.557201646090535,2430.0,0.6,0.4156378600823045,0.7148014440433214,0.11399176954732511,0.7631578947368421,0.015637860082304528,0.6799349636115427,0.24351233035617142,0.5567901234567901,0.0014737743232932088,0.0004115226337448874
full,55,2022,160,random_forest,0.6761533669086006,0.24160149165846687,0.5736625514403292,2430.0,0.619887730553328,0.5131687242798354,0.6652452025586354,0.19300411522633745,0.6574074074074074,0.044444444444444446,0.6761533669086006,0.24160149165846687,0.5736625514403292,0.0,0.0
full,55,2022,160,random_forest_shallow,0.6778259393394925,0.24241269217543007,0.5703703703703704,2430.0,0.6187607573149742,0.47818930041152263,0.6826666666666666,0.15432098765432098,0.5909090909090909,0.01810699588477366,0.6761533669086006,0.24160149165846687,0.5736625514403292,0.0016725724308919165,-0.003292181069958766
full,55,2023,162,random_forest_shallow,0.6815785068836727,0.24429158713384613,0.5576131687242798,2430.0,0.6035087719298246,0.4691358024691358,0.6515151515151515,0.13580246913580246,0.7435897435897436,0.016049382716049384,0.6816627058518809,0.24434553572056922,0.5526748971193416,-8.41989682082156e-05,0.004938271604938205
full,55,2023,162,random_forest,0.6816627058518809,0.24434553572056922,0.5526748971193416,2430.0,0.5925039872408293,0.5160493827160494,0.6352201257861635,0.1962962962962963,0.7105263157894737,0.04691358024691358,0.6816627058518809,0.24434553572056922,0.5526748971193416,0.0,0.0
full,55,2024,162,random_forest,0.6794668791520734,0.24323446962285994,0.5623713462330177,2429.0,0.611013986013986,0.47097571016879375,0.6578947368421053,0.1720872787155208,0.6666666666666666,0.03828736105393166,0.6794668791520734,0.24323446962285994,0.5623713462330177,0.0,0.0
full,55,2024,162,random_forest_shallow,0.6800663295475285,0.2435178364444149,0.5751337999176616,2429.0,0.6239669421487604,0.3985179086043639,0.6978723404255319,0.09674763277068753,0.7037037037037037,0.011115685467270481,0.6794668791520734,0.24323446962285994,0.5623713462330177,0.00059945039545517,0.012762453684643904
full,55,2025,162,random_forest,0.6803619236218861,0.24372217896089343,0.5510288065843622,2430.0,0.6066115702479339,0.49794238683127573,0.673469387755102,0.1814814814814815,0.7477477477477478,0.04567901234567901,0.6803619236218861,0.24372217896089343,0.5510288065843622,0.0,0.0
full,55,2025,162,random_forest_shallow,0.6804193076013156,0.24372203335308795,0.5654320987654321,2430.0,0.5970873786407767,0.42386831275720166,0.7074074074074074,0.1111111111111111,0.7380952380952381,0.01728395061728395,0.6803619236218861,0.24372217896089343,0.5510288065843622,5.738397942955942e-05,0.014403292181069949
full,66,2022,160,random_forest,0.6771964017690323,0.2420982439809549,0.5794238683127572,2430.0,0.6202229299363057,0.516872427983539,0.6716417910447762,0.19300411522633745,0.6415094339622641,0.043621399176954734,0.6771964017690323,0.2420982439809549,0.5794238683127572,0.0,0.0
full,66,2022,160,random_forest_shallow,0.6773763528290466,0.24218487478593625,0.579835390946502,2430.0,0.6231505657093125,0.4728395061728395,0.6834319526627219,0.1390946502057613,0.574468085106383,0.01934156378600823,0.6771964017690323,0.2420982439809549,0.5794238683127572,0.00017995106001433836,0.0004115226337448874
full,66,2023,162,random_forest,0.6813310645025002,0.24418900941735078,0.5633744855967078,2430.0,0.5941794664510913,0.5090534979423869,0.639080459770115,0.17901234567901234,0.7431192660550459,0.0448559670781893,0.6813310645025002,0.24418900941735078,0.5633744855967078,0.0,0.0
full,66,2023,162,random_forest_shallow,0.6818426832024105,0.24443039097718203,0.5502057613168724,2430.0,0.5984182776801406,0.4683127572016461,0.6706231454005934,0.13868312757201645,0.8181818181818182,0.01810699588477366,0.6813310645025002,0.24418900941735078,0.5633744855967078,0.0005116186999102323,-0.013168724279835398
full,66,2024,162,random_forest,0.6789804409678153,0.2429908685667506,0.569781803211198,2429.0,0.6032148900169205,0.4866200082338411,0.6318407960199005,0.16550020584602718,0.7021276595744681,0.03869905310827501,0.6789804409678153,0.2429908685667506,0.569781803211198,0.0,0.0
