season,column,rows,null_rate_all,null_rate_may_onward,non_null_may_onward
2021,home_sp_bb_per_9_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_bb_rate_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_era_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_fip_last_3_starts,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_fip_last_5_starts,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_fip_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_hr_per_9_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_ip_avg_last_3_starts,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_k_per_9_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_k_rate_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_kbb_rate_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_pitch_count_last_start,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_rest_days,2429,0.08686702346644709,0.056447688564476885,1939
2021,home_sp_whip_season_to_date,2429,0.08686702346644709,0.056447688564476885,1939
2021,away_sp_bb_per_9_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_bb_rate_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_era_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_fip_last_3_starts,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_fip_last_5_starts,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_fip_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_hr_per_9_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_ip_avg_last_3_starts,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_k_per_9_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_k_rate_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_kbb_rate_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_pitch_count_last_start,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_rest_days,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_sp_whip_season_to_date,2429,0.07616303005351997,0.04184914841849149,1969
2021,away_team_one_run_win_rate_last_20,2429,0.019761218608480857,0.00048661800486618007,2054
2021,away_bullpen_fatigue_score,2429,0.0,0.0,2055
2021,away_bullpen_fip_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_bullpen_ip_last_1d,2429,0.0,0.0,2055
2021,away_bullpen_ip_last_3d,2429,0.0,0.0,2055
2021,away_bullpen_ip_last_5d,2429,0.0,0.0,2055
2021,away_bullpen_whip_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_closer_used_yesterday,2429,0.0,0.0,2055
2021,away_estimated_high_leverage_role_fatigue_score,2429,0.0,0.0,2055
2021,away_high_leverage_rp_fatigue_score,2429,0.0,0.0,2055
2021,away_team_5plus_run_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_actual_minus_pythag_last_20,2429,0.006175380815150268,0.0,2055
2021,away_team_bb_rate_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_team_close_win_dependency_last_20,2429,0.012762453684643887,0.0,2055
2021,away_team_k_rate_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_team_low_run_rate_last_10,2429,0.006175380815150268,0.0,2055
2021,away_team_one_run_game_rate_last_20,2429,0.006175380815150268,0.0,2055
2021,away_team_ops_last_14d,2429,0.006175380815150268,0.0,2055
2021,away_team_ops_last_30d,2429,0.006175380815150268,0.0,2055
2021,away_team_ops_season_to_date,2429,0.006175380815150268,0.0,2055
2021,away_team_pythagorean_win_pct_last_20,2429,0.006175380815150268,0.0,2055
2021,away_team_recent_10g_win_rate,2429,0.006175380815150268,0.0,2055
2021,away_team_recent_7g_win_rate,2429,0.006175380815150268,0.0,2055
2021,away_team_runs_for_volatility_last_10,2429,0.012350761630300536,0.0,2055
