variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
baseline,11,2022,160,random_forest,0.6780612212495004,0.24249998472835504,0.5761316872427984,2430.0,0.620414673046252,0.5160493827160494,0.6595289079229122,0.19218106995884773,0.5871559633027523,0.0448559670781893,0.6780612212495004,0.24249998472835504,0.5761316872427984,0.0,0.0
baseline,11,2022,160,random_forest_shallow,0.6781699448956956,0.242575074470416,0.5757201646090535,2430.0,0.6151231945624469,0.4843621399176955,0.6903409090909091,0.1448559670781893,0.5652173913043478,0.018930041152263374,0.6780612212495004,0.24249998472835504,0.5761316872427984,0.00010872364619518571,-0.0004115226337448874
baseline,11,2023,162,random_forest,0.680344296677638,0.2436891304096254,0.562962962962963,2430.0,0.6049679487179487,0.5135802469135803,0.6401673640167364,0.19670781893004116,0.7222222222222222,0.05185185185185185,0.680344296677638,0.2436891304096254,0.562962962962963,0.0,0.0
baseline,11,2023,162,random_forest_shallow,0.6814928670663787,0.2442534793035791,0.5580246913580247,2430.0,0.5967741935483871,0.48477366255144033,0.6535211267605634,0.14609053497942387,0.7391304347826086,0.018930041152263374,0.680344296677638,0.2436891304096254,0.562962962962963,0.0011485703887407217,-0.004938271604938316
baseline,11,2024,162,random_forest,0.6783523704452006,0.24267678674292326,0.576780568135035,2429.0,0.6113013698630136,0.48085631947303414,0.6802884615384616,0.17126389460683408,0.711340206185567,0.03993412927130506,0.6783523704452006,0.24267678674292326,0.576780568135035,0.0,0.0
baseline,11,2024,162,random_forest_shallow,0.6799550183151454,0.24347407911624147,0.576780568135035,2429.0,0.6130705394190872,0.3968711403869905,0.6900826446280992,0.09962947715109098,0.7272727272727273,0.009057225195553726,0.6783523704452006,0.24267678674292326,0.576780568135035,0.0016026478699447955,0.0
baseline,11,2025,162,random_forest,0.6802849227101545,0.2437003946004333,0.5489711934156378,2430.0,0.5986733001658375,0.4962962962962963,0.6702819956616052,0.1897119341563786,0.6767676767676768,0.040740740740740744,0.6802849227101545,0.2437003946004333,0.5489711934156378,0.0,0.0
baseline,11,2025,162,random_forest_shallow,0.6810328193116022,0.24402417706177798,0.562962962962963,2430.0,0.6011904761904762,0.4148148148148148,0.6928571428571428,0.11522633744855967,0.7560975609756098,0.016872427983539096,0.6802849227101545,0.2437003946004333,0.5489711934156378,0.0007478966014476951,0.013991769547325172
recent_form,11,2022,243,random_forest,0.6796074655228286,0.2432218769936409,0.5748971193415637,2430.0,0.6045655375552282,0.5588477366255145,0.6390845070422535,0.2337448559670782,0.6211180124223602,0.0662551440329218,0.6780612212495004,0.24249998472835504,0.5761316872427984,0.0015462442733281678,-0.0012345679012346622
recent_form,11,2022,243,random_forest_shallow,0.6796313004749502,0.24325968358355018,0.5691358024691358,2430.0,0.612,0.51440329218107,0.6349892008639308,0.19053497942386832,0.6160714285714286,0.04609053497942387,0.6780612212495004,0.24249998472835504,0.5761316872427984,0.0015700792254498275,-0.006995884773662642
recent_form,11,2023,245,random_forest,0.6818233630038947,0.24439371881204444,0.5559670781893004,2430.0,0.5891891891891892,0.5329218106995884,0.6335282651072125,0.2111111111111111,0.6617647058823529,0.05596707818930041,0.680344296677638,0.2436891304096254,0.562962962962963,0.0014790663262567172,-0.006995884773662642
recent_form,11,2023,245,random_forest_shallow,0.6822816296111108,0.24461856038556004,0.5559670781893004,2430.0,0.5806451612903226,0.5102880658436214,0.6261682242990654,0.17613168724279835,0.6777777777777778,0.037037037037037035,0.680344296677638,0.2436891304096254,0.562962962962963,0.0019373329334728684,-0.006995884773662642
recent_form,11,2024,245,random_forest,0.68179967804886,0.24438334242393467,0.5594895018526143,2429.0,0.5921926910299004,0.4956772334293948,0.6349206349206349,0.18155619596541786,0.6507936507936508,0.05187319884726225,0.6783523704452006,0.24267678674292326,0.576780568135035,0.003447307603659411,-0.01729106628242072
recent_form,11,2024,245,random_forest_shallow,0.6829138636234194,0.24494312143508024,0.5586661177439275,2429.0,0.5970443349753695,0.41786743515850144,0.6454849498327759,0.123095924248662,0.7241379310344828,0.02387813915191437,0.6783523704452006,0.24267678674292326,0.576780568135035,0.004561493178218856,-0.018114450391107484
recent_form,11,2025,245,random_forest,0.6803067565053745,0.24370697827629562,0.5518518518518518,2430.0,0.5968672712283595,0.4991769547325103,0.6622807017543859,0.18765432098765433,0.743801652892562,0.04979423868312757,0.6802849227101545,0.2437003946004333,0.5489711934156378,2.1833795220027596e-05,0.0028806584362139898
recent_form,11,2025,245,random_forest_shallow,0.6805262872926212,0.24380511913207203,0.5547325102880658,2430.0,0.6158245948522403,0.4316872427983539,0.6856287425149701,0.1374485596707819,0.7702702702702703,0.030452674897119343,0.6802849227101545,0.2437003946004333,0.5489711934156378,0.00024136458246670767,0.0057613168724279795
