variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
volatility_only,11,2022,209,random_forest,0.6779809318389943,0.24251403064196636,0.5695473251028806,2430.0,0.6091109478324761,0.560082304526749,0.660245183887916,0.23497942386831275,0.68,0.06172839506172839,,,,,
volatility_only,11,2022,209,random_forest_shallow,0.6785941764353475,0.2428080584629255,0.5679012345679012,2430.0,0.6006120887528692,0.5378600823045268,0.6752136752136753,0.1925925925925926,0.6617647058823529,0.027983539094650206,,,,,
volatility_only,11,2023,211,random_forest_shallow,0.6805797236471759,0.24380146071426667,0.568724279835391,2430.0,0.6026086956521739,0.4732510288065844,0.6525821596244131,0.17530864197530865,0.6923076923076923,0.026748971193415638,,,,,
volatility_only,11,2023,211,random_forest,0.6808379753557856,0.24392246543310397,0.5617283950617284,2430.0,0.6003172085646312,0.5189300411522634,0.6269230769230769,0.2139917695473251,0.7094594594594594,0.060905349794238686,,,,,
volatility_only,11,2024,211,random_forest_shallow,0.6809695498793548,0.243981085192314,0.5636064223960477,2429.0,0.6116600790513834,0.4166323589954714,0.6446886446886447,0.11239193083573487,0.7045454545454546,0.018114450391107453,,,,,
volatility_only,11,2024,211,random_forest,0.6813411380204912,0.24416800571837693,0.5570193495265542,2429.0,0.5990180032733224,0.5030876904075752,0.6221719457013575,0.18196788801976121,0.7033898305084746,0.04857966241251544,,,,,
volatility_only,11,2025,211,random_forest,0.6808347150660776,0.2439496346823434,0.5522633744855967,2430.0,0.6044835868694955,0.5139917695473251,0.659043659043659,0.1979423868312757,0.7,0.053497942386831275,,,,,
volatility_only,11,2025,211,random_forest_shallow,0.6810001147173943,0.24402377247229065,0.5489711934156378,2430.0,0.607824427480916,0.4312757201646091,0.685459940652819,0.13868312757201645,0.6986301369863014,0.030041152263374487,,,,,
volatility_only,22,2022,209,random_forest,0.6774596598202978,0.24223959419015417,0.5748971193415637,2430.0,0.5988243938280676,0.560082304526749,0.6516464471403813,0.2374485596707819,0.6690647482014388,0.05720164609053498,,,,,
volatility_only,22,2022,209,random_forest_shallow,0.6789351998308468,0.24296916979711913,0.5691358024691358,2430.0,0.5989138867339022,0.5304526748971193,0.6576576576576577,0.18271604938271604,0.7101449275362319,0.028395061728395062,,,,,
