game_id,team,player_id,player_name,batting_order,bats,prediction_mode,lineup_source,lineup_confidence,is_available,is_expected_starter,rest_signal,captured_at
746170,LAD,621035,Chris Taylor,8,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,LAD,666158,Gavin Lux,9,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,808982,Jung Hoo Lee,1,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,664774,LaMonte Wade Jr.,2,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,624585,Jorge Soler,3,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,656305,Matt Chapman,4,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,527038,Wilmer Flores,5,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,608596,Tom Murphy,6,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,624424,Michael Conforto,7,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,642731,Thairo Estrada,8,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
746170,SF,573262,Mike Yastrzemski,9,,projected,schema_smoke_from_confirmed,0.6,1.0,1.0,0.0,2024-04-01T09:00:00Z
