holdout_season,model_name,game_id,game_date,season,home_team,away_team,home_score,away_score,home_team_win,home_win_probability,away_win_probability,raw_win_pick,win_confidence,actual_winner,win_edge,win_pick_rule,rule_win_pick,rule_win_correct,random_forest_shallow_raw_win_pick,random_forest_shallow_win_confidence,random_forest_shallow_agrees,soft_voting_raw_win_pick,soft_voting_win_confidence,soft_voting_agrees,agreement_models,agreement_required,models_agree
2022,random_forest,663253,2022-06-20 23:10:00+00:00,2022,BOS,DET,5.0,2.0,1,0.5700670019101798,0.4299329980898202,BOS,0.5700670019101798,BOS,0.07006700191017978,strong,BOS,1.0,BOS,0.5492739065783653,True,BOS,0.5896709390361254,True,2,2,True
2022,random_forest,661143,2022-06-20 23:20:00+00:00,2022,ATL,SF,2.0,1.0,1,0.5671393834413034,0.43286061655869656,ATL,0.5671393834413034,ATL,0.06713938344130344,strong,ATL,1.0,ATL,0.5600337968012719,True,ATL,0.5589886205416256,True,2,2,True
2022,random_forest,661186,2022-06-21 00:10:00+00:00,2022,MIL,STL,2.0,0.0,1,0.5737502554028844,0.4262497445971156,MIL,0.5737502554028844,MIL,0.07375025540288438,strong,MIL,1.0,MIL,0.5527224823001442,True,MIL,0.5809151936699601,True,2,2,True
2022,random_forest,661482,2022-06-21 00:10:00+00:00,2022,CWS,TOR,8.0,7.0,1,0.46719780028463714,0.5328021997153629,TOR,0.5328021997153629,CWS,0.03280219971536291,lean,TOR,0.0,TOR,0.5257520870854209,True,TOR,0.534809051911529,True,2,2,True
2022,random_forest,663443,2022-06-21 01:38:00+00:00,2022,LAA,KC,2.0,6.0,0,0.5752379851230333,0.42476201487696674,LAA,0.5752379851230333,KC,0.07523798512303326,strong,LAA,0.0,LAA,0.601907797684681,True,LAA,0.6021509945091162,True,2,2,True
2022,random_forest,662221,2022-06-21 01:40:00+00:00,2022,SD,AZ,4.0,1.0,1,0.6163631432037014,0.38363685679629855,SD,0.6163631432037014,SD,0.11636314320370145,strong,SD,1.0,SD,0.6206557387402866,True,SD,0.6353868922628495,True,2,2,True
2022,random_forest,661148,2022-06-21 22:40:00+00:00,2022,MIA,COL,9.0,8.0,1,0.5306475754556537,0.46935242454434634,MIA,0.5306475754556537,MIA,0.030647575455653664,pass,,,MIA,0.5736939060817722,True,COL,0.5058609152440305,False,1,2,False
2022,random_forest,663041,2022-06-21 22:40:00+00:00,2022,CIN,LAD,2.0,8.0,0,0.46248664594408817,0.5375133540559118,LAD,0.5375133540559118,LAD,0.03751335405591183,lean,LAD,1.0,LAD,0.5360204426332127,True,LAD,0.5023448695233153,True,2,2,True
2022,random_forest,661124,2022-06-21 23:05:00+00:00,2022,PIT,CHC,7.0,1.0,1,0.5059427784746997,0.4940572215253003,PIT,0.5059427784746997,PIT,0.005942778474699706,pass,,,PIT,0.5371808333475289,True,CHC,0.5047232821551914,False,1,2,False
2022,random_forest,661198,2022-06-21 23:05:00+00:00,2022,BAL,WSH,0.0,3.0,0,0.6052466718460378,0.39475332815396225,BAL,0.6052466718460378,WSH,0.10524667184603775,strong,BAL,0.0,BAL,0.5781230673499776,True,BAL,0.6067657311816965,True,2,2,True
2022,random_forest,661890,2022-06-21 23:10:00+00:00,2022,TB,NYY,5.0,4.0,1,0.5752249860403957,0.42477501395960426,TB,0.5752249860403957,TB,0.07522498604039574,strong,TB,1.0,TB,0.5476030761801424,True,TB,0.5052201164755645,True,2,2,True
2022,random_forest,663246,2022-06-21 23:10:00+00:00,2022,BOS,DET,5.0,4.0,1,0.5938149243212455,0.4061850756787545,BOS,0.5938149243212455,BOS,0.0938149243212455,strong,BOS,1.0,BOS,0.5780729167180919,True,BOS,0.5756084799683088,True,2,2,True
2022,random_forest,661142,2022-06-21 23:20:00+00:00,2022,ATL,SF,10.0,12.0,0,0.5921225250498786,0.4078774749501214,ATL,0.5921225250498786,SF,0.09212252504987861,strong,ATL,0.0,ATL,0.6085756541769143,True,ATL,0.6018067066979298,True,2,2,True
2022,random_forest,661677,2022-06-21 23:40:00+00:00,2022,MIN,CLE,5.0,6.0,0,0.5215590779288252,0.47844092207117483,MIN,0.5215590779288252,CLE,0.021559077928825165,pass,,,MIN,0.5441420957206647,True,CLE,0.5156029962037503,False,1,2,False
2022,random_forest,661846,2022-06-22 00:05:00+00:00,2022,TEX,PHI,7.0,0.0,1,0.5033046194054935,0.49669538059450646,TEX,0.5033046194054935,TEX,0.0033046194054935363,pass,,,TEX,0.514746118698141,True,PHI,0.5196653883423106,False,1,2,False
2022,random_forest,661192,2022-06-22 00:10:00+00:00,2022,MIL,STL,2.0,6.0,0,0.4374512368549842,0.5625487631450158,STL,0.5625487631450158,STL,0.06254876314501578,strong,STL,1.0,STL,0.5297522630639604,True,STL,0.5469557181132042,True,2,2,True
2022,random_forest,661481,2022-06-22 00:10:00+00:00,2022,CWS,TOR,7.0,6.0,1,0.4966724868186506,0.5033275131813494,TOR,0.5033275131813494,CWS,0.003327513181349384,pass,,,CWS,0.5218386483977636,False,CWS,0.5394797913484659,False,0,2,False
2022,random_forest,662750,2022-06-22 00:10:00+00:00,2022,HOU,NYM,8.0,2.0,1,0.4986006256351776,0.5013993743648224,NYM,0.5013993743648224,HOU,0.0013993743648224033,pass,,,HOU,0.511485866293078,False,HOU,0.543584340296641,False,0,2,False
2022,random_forest,663442,2022-06-22 01:38:00+00:00,2022,LAA,KC,11.0,12.0,0,0.5254622890871599,0.47453771091284014,LAA,0.5254622890871599,KC,0.02546228908715986,pass,,,LAA,0.5611823231527894,True,LAA,0.5683794427211333,True,2,2,True
2022,random_forest,662248,2022-06-22 01:40:00+00:00,2022,SD,AZ,3.0,2.0,1,0.5262034715974098,0.47379652840259023,SD,0.5262034715974098,SD,0.026203471597409767,pass,,,SD,0.5655458017403012,True,SD,0.5825784752374017,True,2,2,True
2022,random_forest,662360,2022-06-22 01:40:00+00:00,2022,OAK,SEA,2.0,8.0,0,0.49535182813075246,0.5046481718692475,SEA,0.5046481718692475,SEA,0.004648171869247486,pass,,,OAK,0.5117685609202071,False,OAK,0.5407446743108336,False,0,2,False
2022,random_forest,661457,2022-06-22 18:10:00+00:00,2022,CWS,TOR,5.0,9.0,0,0.4509765215602344,0.5490234784397656,TOR,0.5490234784397656,TOR,0.04902347843976562,lean,TOR,1.0,TOR,0.5386977835739937,True,TOR,0.535062173123059,True,2,2,True
2022,random_forest,662749,2022-06-22 18:10:00+00:00,2022,HOU,NYM,5.0,3.0,1,0.5399839066680845,0.4600160933319155,HOU,0.5399839066680845,HOU,0.03998390666808449,lean,HOU,1.0,HOU,0.5403124107730616,True,HOU,0.5642439201363997,True,2,2,True
2022,random_forest,661851,2022-06-22 20:05:00+00:00,2022,TEX,PHI,4.0,2.0,1,0.5152950683898169,0.48470493161018313,TEX,0.5152950683898169,TEX,0.015295068389816868,pass,,,TEX,0.5019307846610537,True,PHI,0.5284600744998107,False,1,2,False
2022,random_forest,662245,2022-06-22 20:10:00+00:00,2022,SD,AZ,10.0,4.0,1,0.6292445357503834,0.3707554642496166,SD,0.6292445357503834,SD,0.12924453575038342,strong,SD,1.0,SD,0.6440759960149361,True,SD,0.6548517514480168,True,2,2,True
2022,random_forest,661393,2022-06-22 22:40:00+00:00,2022,MIA,COL,7.0,4.0,1,0.5512198909221134,0.44878010907788657,MIA,0.5512198909221134,MIA,0.05121989092211343,strong,MIA,1.0,MIA,0.5532532825672261,True,MIA,0.5323196024990658,True,2,2,True
2022,random_forest,663040,2022-06-22 22:40:00+00:00,2022,CIN,LAD,4.0,8.0,0,0.39850180268414237,0.6014981973158576,LAD,0.6014981973158576,LAD,0.10149819731585763,strong,LAD,1.0,LAD,0.5766803212483009,True,LAD,0.5597098947258154,True,2,2,True
2022,random_forest,661107,2022-06-22 23:05:00+00:00,2022,PIT,CHC,5.0,14.0,0,0.4832907239888419,0.5167092760111581,CHC,0.5167092760111581,CHC,0.016709276011158125,pass,,,PIT,0.5301140045178624,False,PIT,0.5136512167593872,False,0,2,False
2022,random_forest,661246,2022-06-22 23:05:00+00:00,2022,BAL,WSH,7.0,0.0,1,0.5765404433558594,0.4234595566441406,BAL,0.5765404433558594,BAL,0.07654044335585941,strong,BAL,1.0,BAL,0.5916956387543426,True,BAL,0.6077728254258522,True,2,2,True
2022,random_forest,661889,2022-06-22 23:10:00+00:00,2022,TB,NYY,4.0,5.0,0,0.5582939923234878,0.44170600767651225,TB,0.5582939923234878,NYY,0.05829399232348775,strong,TB,0.0,TB,0.521061779634595,True,TB,0.5572933170698469,True,2,2,True
2022,random_forest,663252,2022-06-22 23:10:00+00:00,2022,BOS,DET,6.0,2.0,1,0.5790699071705493,0.4209300928294507,BOS,0.5790699071705493,BOS,0.07906990717054929,strong,BOS,1.0,BOS,0.5663604856138628,True,BOS,0.5939321104034557,True,2,2,True
2022,random_forest,661141,2022-06-22 23:20:00+00:00,2022,ATL,SF,4.0,3.0,1,0.4877576187926875,0.5122423812073125,SF,0.5122423812073125,ATL,0.01224238120731247,pass,,,SF,0.5161498305814809,True,SF,0.5057004793124813,True,2,2,True
2022,random_forest,661690,2022-06-22 23:40:00+00:00,2022,MIN,CLE,10.0,11.0,0,0.5588763406604066,0.4411236593395934,MIN,0.5588763406604066,CLE,0.05887634066040659,strong,MIN,0.0,MIN,0.5599610195505155,True,MIN,0.5145143088070088,True,2,2,True
2022,random_forest,661230,2022-06-23 00:10:00+00:00,2022,MIL,STL,4.0,5.0,0,0.49241896950275693,0.507581030497243,STL,0.507581030497243,STL,0.007581030497243013,pass,,,MIL,0.520190676169992,False,MIL,0.5375543676395955,False,0,2,False
2022,random_forest,662359,2022-06-23 01:40:00+00:00,2022,OAK,SEA,0.0,9.0,0,0.5193354296017025,0.48066457039829746,OAK,0.5193354296017025,SEA,0.019335429601702536,pass,,,OAK,0.5160682812965456,True,OAK,0.5048687085270448,True,2,2,True
2022,random_forest,663389,2022-06-23 01:49:00+00:00,2022,LAA,KC,5.0,0.0,1,0.6375999580924359,0.36240004190756414,LAA,0.6375999580924359,LAA,0.13759995809243586,strong,LAA,1.0,LAA,0.6214797208014963,True,LAA,0.651286034270582,True,2,2,True
2022,random_forest,661392,2022-06-23 16:10:00+00:00,2022,MIA,COL,3.0,2.0,1,0.4927345481520641,0.5072654518479359,COL,0.5072654518479359,MIA,0.007265451847935922,pass,,,MIA,0.5264612235012287,False,MIA,0.5089890249632808,False,0,2,False
2022,random_forest,661140,2022-06-23 16:20:00+00:00,2022,ATL,SF,7.0,6.0,1,0.59729323725842,0.40270676274158,ATL,0.59729323725842,ATL,0.09729323725841998,strong,ATL,1.0,ATL,0.5976892280998617,True,ATL,0.6079100178750572,True,2,2,True
2022,random_forest,661106,2022-06-23 16:35:00+00:00,2022,PIT,CHC,8.0,7.0,1,0.45167671944051063,0.5483232805594893,CHC,0.5483232805594893,PIT,0.04832328055948931,lean,CHC,0.0,CHC,0.5204803837297078,True,CHC,0.5112086737539121,True,2,2,True
2022,random_forest,663039,2022-06-23 16:35:00+00:00,2022,CIN,LAD,5.0,10.0,0,0.4331812069641887,0.5668187930358113,LAD,0.5668187930358113,LAD,0.06681879303581129,pass,,,LAD,0.5473752405022372,True,CIN,0.5228512523278621,False,1,2,False
2022,random_forest,661685,2022-06-23 17:10:00+00:00,2022,MIN,CLE,1.0,0.0,1,0.5006466871450117,0.4993533128549883,MIN,0.5006466871450117,MIN,0.000646687145011704,pass,,,MIN,0.5104822065710523,True,CLE,0.5219093777927818,False,1,2,False
2022,random_forest,661183,2022-06-23 18:10:00+00:00,2022,MIL,STL,6.0,4.0,1,0.5274989855086907,0.4725010144913093,MIL,0.5274989855086907,MIL,0.027498985508690676,pass,,,MIL,0.5227896365850735,True,MIL,0.5608439688894508,True,2,2,True
2022,random_forest,662358,2022-06-23 19:37:00+00:00,2022,OAK,SEA,1.0,2.0,0,0.5320938982239621,0.46790610177603786,OAK,0.5320938982239621,SEA,0.032093898223962136,lean,OAK,0.0,OAK,0.531449125383585,True,OAK,0.5465221615806212,True,2,2,True
2022,random_forest,661325,2022-06-23 23:05:00+00:00,2022,NYY,HOU,7.0,6.0,1,0.5783065942312838,0.42169340576871617,NYY,0.5783065942312838,NYY,0.07830659423128383,strong,NYY,1.0,NYY,0.5511793168597214,True,NYY,0.5745906842295312,True,2,2,True
2022,random_forest,661456,2022-06-24 00:10:00+00:00,2022,CWS,BAL,0.0,4.0,0,0.5250598480707552,0.47494015192924477,CWS,0.5250598480707552,BAL,0.02505984807075523,pass,,,CWS,0.5300123996188981,True,CWS,0.5434623087237047,True,2,2,True
2022,random_forest,662227,2022-06-24 01:40:00+00:00,2022,SD,PHI,2.0,6.0,0,0.6194345485786686,0.38056545142133136,SD,0.6194345485786686,PHI,0.11943454857866864,strong,SD,0.0,SD,0.6000738204191426,True,SD,0.6352080250404325,True,2,2,True
2022,random_forest,661382,2022-06-24 22:40:00+00:00,2022,MIA,NYM,3.0,5.0,0,0.5495994267210986,0.4504005732789014,MIA,0.5495994267210986,NYM,0.04959942672109863,lean,MIA,0.0,MIA,0.5458292426145345,True,MIA,0.5571177172745355,True,2,2,True
2022,random_forest,661274,2022-06-24 23:05:00+00:00,2022,NYY,HOU,1.0,3.0,0,0.5595071527109706,0.4404928472890294,NYY,0.5595071527109706,HOU,0.05950715271097062,strong,NYY,0.0,NYY,0.5479066259631676,True,NYY,0.5417922836923602,True,2,2,True
2022,random_forest,661888,2022-06-24 23:10:00+00:00,2022,TB,PIT,4.0,3.0,1,0.6000740672196292,0.3999259327803708,TB,0.6000740672196292,TB,0.10007406721962919,strong,TB,1.0,TB,0.6061295087012598,True,TB,0.600159402061772,True,2,2,True
2022,random_forest,663054,2022-06-24 23:10:00+00:00,2022,CLE,BOS,3.0,6.0,0,0.4808677125713339,0.5191322874286661,BOS,0.5191322874286661,BOS,0.019132287428666128,pass,,,CLE,0.5012450170948775,False,BOS,0.5646937310451831,True,1,2,False
2022,random_forest,661139,2022-06-24 23:20:00+00:00,2022,ATL,LAD,1.0,4.0,0,0.4389112591812194,0.5610887408187806,LAD,0.5610887408187806,LAD,0.061088740818780574,strong,LAD,1.0,LAD,0.5342518586500791,True,LAD,0.5703516237228303,True,2,2,True
2022,random_forest,661844,2022-06-25 00:05:00+00:00,2022,TEX,WSH,1.0,2.0,0,0.573442637308364,0.426557362691636,TEX,0.573442637308364,WSH,0.07344263730836398,strong,TEX,0.0,TEX,0.5976489902417469,True,TEX,0.5972678940115618,True,2,2,True
2022,random_forest,661190,2022-06-25 00:10:00+00:00,2022,MIL,TOR,4.0,9.0,0,0.41186387875361946,0.5881361212463805,TOR,0.5881361212463805,TOR,0.08813612124638048,strong,TOR,1.0,TOR,0.5404473316568928,True,TOR,0.5117935784575222,True,2,2,True
2022,random_forest,661455,2022-06-25 00:10:00+00:00,2022,CWS,BAL,1.0,4.0,0,0.5554036617485848,0.4445963382514152,CWS,0.5554036617485848,BAL,0.0554036617485848,strong,CWS,0.0,CWS,0.5515816196328888,True,CWS,0.5416282063817283,True,2,2,True
2022,random_forest,661684,2022-06-25 00:10:00+00:00,2022,MIN,COL,0.0,1.0,0,0.49966605331735164,0.5003339466826484,COL,0.5003339466826484,COL,0.00033394668264841165,pass,,,MIN,0.5243935855259811,False,MIN,0.5470049229372265,False,0,2,False
2022,random_forest,662664,2022-06-25 00:10:00+00:00,2022,KC,OAK,3.0,1.0,1,0.5021954721075655,0.49780452789243446,KC,0.5021954721075655,KC,0.0021954721075655437,pass,,,KC,0.5127736473964459,True,KC,0.5129015946942822,True,2,2,True
2022,random_forest,661971,2022-06-25 00:15:00+00:00,2022,STL,CHC,0.0,3.0,0,0.576639666616872,0.42336033338312795,STL,0.576639666616872,CHC,0.07663966661687205,strong,STL,0.0,STL,0.5558226606591767,True,STL,0.5604919378974984,True,2,2,True
2022,random_forest,663388,2022-06-25 01:38:00+00:00,2022,LAA,SEA,3.0,4.0,0,0.5364014123051496,0.4635985876948504,LAA,0.5364014123051496,SEA,0.036401412305149594,lean,LAA,0.0,LAA,0.5763614317009897,True,LAA,0.5744710861107954,True,2,2,True
2022,random_forest,662255,2022-06-25 01:40:00+00:00,2022,SD,PHI,1.0,0.0,1,0.5117897204226507,0.4882102795773493,SD,0.5117897204226507,SD,0.011789720422650696,pass,,,SD,0.5176666050231408,True,SD,0.5271160070219058,True,2,2,True
2022,random_forest,663333,2022-06-25 01:40:00+00:00,2022,AZ,DET,1.0,5.0,0,0.5540002608753888,0.4459997391246112,AZ,0.5540002608753888,DET,0.054000260875388784,strong,AZ,0.0,AZ,0.5441043332303591,True,AZ,0.5838830536628269,True,2,2,True
2022,random_forest,662067,2022-06-25 02:15:00+00:00,2022,SF,CIN,2.0,4.0,0,0.6187691456943384,0.3812308543056616,SF,0.6187691456943384,CIN,0.11876914569433838,strong,SF,0.0,SF,0.5930096334513583,True,SF,0.6378006681275665,True,2,2,True
2022,random_forest,661271,2022-06-25 17:05:00+00:00,2022,NYY,HOU,0.0,3.0,0,0.4713707671537442,0.5286292328462558,HOU,0.5286292328462558,HOU,0.028629232846255848,pass,,,HOU,0.5044012671039197,True,HOU,0.5420310159361824,True,2,2,True
2022,random_forest,661887,2022-06-25 17:10:00+00:00,2022,TB,PIT,6.0,5.0,1,0.5856887210005152,0.41431127899948483,TB,0.5856887210005152,TB,0.08568872100051517,strong,TB,1.0,TB,0.5861702137101079,True,TB,0.600986334907184,True,2,2,True
2022,random_forest,661454,2022-06-25 18:10:00+00:00,2022,CWS,BAL,2.0,6.0,0,0.5173230917408385,0.48267690825916154,CWS,0.5173230917408385,BAL,0.01732309174083846,pass,,,CWS,0.5071864448227699,True,BAL,0.519728809579016,False,1,2,False
2022,random_forest,661970,2022-06-25 18:15:00+00:00,2022,STL,CHC,5.0,3.0,1,0.651088710718836,0.348911289281164,STL,0.651088710718836,STL,0.151088710718836,strong,STL,1.0,STL,0.6253104211848901,True,STL,0.644882034761785,True,2,2,True
2022,random_forest,661898,2022-06-25 20:05:00+00:00,2022,TEX,WSH,3.0,2.0,1,0.5650623711003722,0.43493762889962784,TEX,0.5650623711003722,TEX,0.06506237110037216,strong,TEX,1.0,TEX,0.5602588666721072,True,TEX,0.577742818784496,True,2,2,True
2022,random_forest,661264,2022-06-25 20:10:00+00:00,2022,MIL,TOR,5.0,4.0,1,0.5934048008432563,0.4065951991567437,MIL,0.5934048008432563,MIL,0.09340480084325631,strong,MIL,1.0,MIL,0.5911982994145376,True,MIL,0.6136898817348848,True,2,2,True
2022,random_forest,661381,2022-06-25 20:10:00+00:00,2022,MIA,NYM,3.0,5.0,0,0.4517341228092174,0.5482658771907827,NYM,0.5482658771907827,NYM,0.04826587719078268,lean,NYM,1.0,NYM,0.539788013882181,True,NYM,0.5343565006906217,True,2,2,True
2022,random_forest,662672,2022-06-25 20:10:00+00:00,2022,KC,OAK,7.0,9.0,0,0.5034199248064707,0.4965800751935293,KC,0.5034199248064707,OAK,0.0034199248064706866,pass,,,KC,0.5458048592913228,True,KC,0.5270486574070465,True,2,2,True
2022,random_forest,663042,2022-06-25 22:10:00+00:00,2022,CLE,BOS,2.0,4.0,0,0.6052817980131806,0.3947182019868194,CLE,0.6052817980131806,BOS,0.1052817980131806,strong,CLE,0.0,CLE,0.554010089658657,True,CLE,0.5757706356419097,True,2,2,True
2022,random_forest,661138,2022-06-25 23:15:00+00:00,2022,ATL,LAD,5.0,3.0,1,0.509984519892464,0.49001548010753604,ATL,0.509984519892464,ATL,0.009984519892463961,pass,,,ATL,0.5188021244753651,True,ATL,0.5009337689744351,True,2,2,True
2022,random_forest,661686,2022-06-25 23:15:00+00:00,2022,MIN,COL,6.0,0.0,1,0.4668891545978206,0.5331108454021793,COL,0.5331108454021793,MIN,0.033110845402179345,pass,,,MIN,0.5077388824761727,False,COL,0.5238195263844829,True,1,2,False
2022,random_forest,662083,2022-06-25 23:15:00+00:00,2022,SF,CIN,9.0,2.0,1,0.5797156704544055,0.42028432954559447,SF,0.5797156704544055,SF,0.07971567045440553,strong,SF,1.0,SF,0.5908920655055218,True,SF,0.5719706769602775,True,2,2,True
2022,random_forest,663441,2022-06-26 02:07:00+00:00,2022,LAA,SEA,3.0,5.0,0,0.5330078900774411,0.4669921099225589,LAA,0.5330078900774411,SEA,0.03300789007744109,lean,LAA,0.0,LAA,0.5465351866941335,True,LAA,0.5654402361403035,True,2,2,True
2022,random_forest,662247,2022-06-26 02:10:00+00:00,2022,SD,PHI,2.0,4.0,0,0.6274028616145898,0.3725971383854102,SD,0.6274028616145898,PHI,0.1274028616145898,strong,SD,0.0,SD,0.587230032156322,True,SD,0.6267334400416369,True,2,2,True
2022,random_forest,663346,2022-06-26 02:10:00+00:00,2022,AZ,DET,3.0,6.0,0,0.5293933214385782,0.4706066785614218,AZ,0.5293933214385782,DET,0.0293933214385782,pass,,,AZ,0.5316543681068244,True,AZ,0.5571319941898744,True,2,2,True
2022,random_forest,661380,2022-06-26 16:05:00+00:00,2022,MIA,NYM,3.0,2.0,1,0.42801407241934236,0.5719859275806576,NYM,0.5719859275806576,MIA,0.07198592758065758,pass,,,NYM,0.5406744202964959,True,MIA,0.5111041218556884,False,1,2,False
2022,random_forest,661273,2022-06-26 17:35:00+00:00,2022,NYY,HOU,6.0,3.0,1,0.5823789049187819,0.41762109508121814,NYY,0.5823789049187819,NYY,0.08237890491878186,strong,NYY,1.0,NYY,0.5676549526426133,True,NYY,0.5050814009341954,True,2,2,True
2022,random_forest,661886,2022-06-26 17:40:00+00:00,2022,TB,PIT,4.0,2.0,1,0.6954502771584292,0.3045497228415708,TB,0.6954502771584292,TB,0.19545027715842922,strong,TB,1.0,TB,0.6824970697923138,True,TB,0.6899240713072056,True,2,2,True
2022,random_forest,663121,2022-06-26 17:40:00+00:00,2022,CLE,BOS,3.0,8.0,0,0.5212889960071877,0.4787110039928123,CLE,0.5212889960071877,BOS,0.0212889960071877,pass,,,CLE,0.519327166697189,True,CLE,0.5024477358041022,True,2,2,True
2022,random_forest,661206,2022-06-26 18:10:00+00:00,2022,MIL,TOR,10.0,3.0,1,0.40230799875444817,0.5976920012455518,TOR,0.5976920012455518,MIL,0.09769200124555177,strong,TOR,0.0,TOR,0.5483557879030996,True,TOR,0.5871660501913974,True,2,2,True
2022,random_forest,661453,2022-06-26 18:10:00+00:00,2022,CWS,BAL,4.0,3.0,1,0.5904247256925901,0.4095752743074099,CWS,0.5904247256925901,CWS,0.09042472569259008,strong,CWS,1.0,CWS,0.5590276995319432,True,CWS,0.5595844763914689,True,2,2,True
2022,random_forest,661692,2022-06-26 18:10:00+00:00,2022,MIN,COL,6.0,3.0,1,0.5445431521213693,0.4554568478786307,MIN,0.5445431521213693,MIN,0.04454315212136928,lean,MIN,1.0,MIN,0.5681057611008208,True,MIN,0.5678146341449974,True,2,2,True
2022,random_forest,662665,2022-06-26 18:10:00+00:00,2022,KC,OAK,3.0,5.0,0,0.5119361173102375,0.48806388268976253,KC,0.5119361173102375,OAK,0.01193611731023747,pass,,,KC,0.531095422373804,True,KC,0.5184607024907917,True,2,2,True
2022,random_forest,661969,2022-06-26 18:15:00+00:00,2022,STL,CHC,5.0,6.0,0,0.5837876016172977,0.4162123983827023,STL,0.5837876016172977,CHC,0.0837876016172977,strong,STL,0.0,STL,0.5467813316113878,True,STL,0.5364722774744329,True,2,2,True
2022,random_forest,661847,2022-06-26 18:35:00+00:00,2022,TEX,WSH,4.0,6.0,0,0.5602658264916263,0.43973417350837374,TEX,0.5602658264916263,WSH,0.06026582649162626,strong,TEX,0.0,TEX,0.5592520069020718,True,TEX,0.5636581804041905,True,2,2,True
2022,random_forest,662061,2022-06-26 20:05:00+00:00,2022,SF,CIN,3.0,10.0,0,0.6296707179967416,0.37032928200325843,SF,0.6296707179967416,CIN,0.12967071799674157,strong,SF,0.0,SF,0.5681204278243863,True,SF,0.5607290197680997,True,2,2,True
2022,random_forest,663387,2022-06-26 20:07:00+00:00,2022,LAA,SEA,2.0,1.0,1,0.4439087879677116,0.5560912120322884,SEA,0.5560912120322884,LAA,0.056091212032288396,strong,SEA,0.0,SEA,0.5187128819557651,True,SEA,0.5383740347831631,True,2,2,True
2022,random_forest,662254,2022-06-26 20:10:00+00:00,2022,SD,PHI,5.0,8.0,0,0.6588498736981212,0.3411501263018788,SD,0.6588498736981212,PHI,0.1588498736981212,strong,SD,0.0,SD,0.6061627301721924,True,SD,0.6416152402449907,True,2,2,True
2022,random_forest,663331,2022-06-26 20:10:00+00:00,2022,AZ,DET,11.0,7.0,1,0.4710118705392763,0.5289881294607237,DET,0.5289881294607237,AZ,0.02898812946072371,pass,,,DET,0.501627115484812,True,AZ,0.5144778321236502,False,1,2,False
2022,random_forest,661512,2022-06-26 23:08:00+00:00,2022,ATL,LAD,3.0,5.0,0,0.47579350342000204,0.524206496579998,LAD,0.524206496579998,LAD,0.02420649657999796,pass,,,LAD,0.5086675249656576,True,ATL,0.5044065107094289,False,1,2,False
2022,random_forest,661275,2022-06-27 23:05:00+00:00,2022,NYY,OAK,9.0,5.0,1,0.5252667679457922,0.4747332320542078,NYY,0.5252667679457922,NYY,0.02526676794579219,pass,,,NYY,0.5445578515875301,True,NYY,0.5124297802198753,True,2,2,True
2022,random_forest,662487,2022-06-27 23:05:00+00:00,2022,WSH,PIT,3.0,2.0,1,0.575950605793988,0.42404939420601195,WSH,0.575950605793988,WSH,0.07595060579398805,strong,WSH,1.0,WSH,0.5639167186124671,True,WSH,0.5534258656952089,True,2,2,True
2022,random_forest,661740,2022-06-27 23:07:00+00:00,2022,TOR,BOS,7.0,2.0,1,0.5650480157178366,0.4349519842821634,TOR,0.5650480157178366,TOR,0.06504801571783658,strong,TOR,1.0,TOR,0.5489532432851091,True,TOR,0.5736159831907361,True,2,2,True
2022,random_forest,663016,2022-06-27 23:10:00+00:00,2022,CLE,MIN,1.0,11.0,0,0.41417714586577953,0.5858228541342205,MIN,0.5858228541342205,MIN,0.08582285413422053,strong,MIN,1.0,MIN,0.5324187894501248,True,MIN,0.5287173837204417,True,2,2,True
2022,random_forest,661968,2022-06-27 23:45:00+00:00,2022,STL,MIA,9.0,0.0,1,0.5065361984112172,0.4934638015887828,STL,0.5065361984112172,STL,0.00653619841121722,pass,,,STL,0.5321427034122674,True,STL,0.5436520014189941,True,2,2,True
2022,random_forest,662681,2022-06-28 00:10:00+00:00,2022,KC,TEX,4.0,10.0,0,0.4883883462008057,0.5116116537991944,TEX,0.5116116537991944,TEX,0.011611653799194377,pass,,,KC,0.5073442245050253,False,TEX,0.5109806173133028,True,1,2,False
2022,random_forest,662912,2022-06-28 00:40:00+00:00,2022,COL,LAD,4.0,0.0,1,0.37868329032611325,0.6213167096738867,LAD,0.6213167096738867,COL,0.12131670967388675,strong,LAD,0.0,LAD,0.5757468439839015,True,LAD,0.5104170382651981,True,2,2,True
2022,random_forest,663440,2022-06-28 01:38:00+00:00,2022,LAA,CWS,4.0,3.0,1,0.5835503523000464,0.41644964769995363,LAA,0.5835503523000464,LAA,0.08355035230004637,strong,LAA,1.0,LAA,0.5680150426770989,True,LAA,0.5610564061102565,True,2,2,True
2022,random_forest,662168,2022-06-28 02:10:00+00:00,2022,SEA,BAL,2.0,9.0,0,0.5509366850804976,0.44906331491950235,SEA,0.5509366850804976,BAL,0.050936685080497646,strong,SEA,0.0,SEA,0.5416784501700043,True,SEA,0.53081587274957,True,2,2,True
2022,random_forest,663045,2022-06-28 17:10:00+00:00,2022,CLE,MIN,3.0,2.0,1,0.5211931637714656,0.47880683622853437,CLE,0.5211931637714656,CLE,0.02119316377146563,pass,,,CLE,0.5281891559986207,True,CLE,0.5306128579559861,True,2,2,True
